usaf,lat,lon
031413,54.033,0.717
031430,56.483,-4.35
031440,56.317,-3.733
031450,55.867,-4.267
031470,55.1,-4.183
031480,56.417,-4.317
031490,56.067,-4.05
031500,55.5,-3.767
031520,55.867,-3.867
031530,54.8,-4
031540,55.05,-3.65
031550,55.617,-3.733
031560,56.05,-3.417
031570,56.433,-3.367
031571,56.433,-3.367
031573,56.45,-3.367
031580,55.7,-2.383
031590,56.033,-3.133
031600,55.95,-3.373
031610,55.7,-3.217
031620,55.317,-3.2
031634,56.452,-3.026
031640,55.6,-3.55
031650,55.05,-2.55
031660,55.933,-3.35
031670,56.083,-2.633
031680,55.6,-2.9
031700,56.433,-2.867
031710,56.373,-2.868
031740,56.3,-2.583
031760,55.367,-2.517
031770,56.433,-2.4
031850,55.917,-2.133
031900,55.583,-1.65
032040,54.083,-4.624
032050,54.05,-4.833
032070,54.267,-4.467
032080,54.417,-4.367
032090,54.933,-3.15
032100,54.517,-3.6
032110,54.517,-3.633
032120,54.617,-3.167
032130,54.317,-3.4
032140,54.131,-3.264
032145,53.745,-2.883
032150,54.767,-3.317
032160,54.8,-3.283
032200,54.933,-2.967
032210,54.583,-3.083
032220,54.938,-2.809
032230,54.45,-2.983
032240,55.05,-2.55
032250,54.5,-2.683
032260,54.567,-2.417
032270,54.683,-2.45
032280,54.667,-2.7
032290,54.7,-2.45
032300,55.283,-2.283
032330,54.217,-2.333
032350,54.817,-2.083
032370,54.65,-2.2
032380,55.017,-1.867
032400,55.424,-1.603
032410,55.3,-1.8
032420,54.817,-1.717
032431,55.033,-1.683
032433,55.038,-1.692
032450,54.967,-1.617
032460,54.983,-1.6
032490,54.983,-1.633
032570,54.292,-1.535
032610,54.137,-1.42
032620,55.017,-1.417
032635,54.509,-1.429
032643,54.206,-1.382
032650,54.2,-1.383
032660,54.049,-1.253
032690,54.65,-1.133
032710,54.62,-1.13
032750,54.567,-0.867
032800,54.367,-1.617
032810,54.367,-0.667
032820,54.483,-0.6
032910,54.117,-0.083
032920,54.1,-0.167
032930,53.85,-0.1
033010,53.267,-4.367
033020,53.248,-4.535
033030,53.383,-4.367
033050,53.1,-3.933
033080,53.067,-4.083
033090,53.033,-3.7
033110,53.317,-4.617
033120,53.333,-3.5
033130,53.25,-3.5
033140,53.217,-3.217
033150,53.55,-3.1
033160,53.5,-3.067
033170,52.567,-3.05
033180,53.772,-3.029
033190,53.917,-3.033
033210,53.178,-2.978
033220,53.55,-2.917
033230,53.333,-2.85
033233,53.334,-2.85
033290,53.617,-2.517
033300,53.133,-1.983
033340,53.354,-2.275
033350,53.483,-2.25
033380,53.033,-2.083
033390,53.967,-2.033
033400,53.533,-1.883
033410,53.2,-1.967
033420,53.533,-1.867
033430,53.65,-1.833
033440,53.817,-1.867
033450,53.617,-1.667
033460,53.6,-1.667
033463,53.866,-1.661
033464,50.12,-5.52
033465,50.433,-4.983
033470,53.8,-1.55
033475,53.394,-1.388
033480,53.333,-2.15
033510,53.367,-2.383
033540,53,-1.25
033550,53.834,-1.196
033600,53.483,-1
033631,53.017,-0.917
033700,53.4,-0.567
033723,52.962,-0.562
033730,53.308,-0.551
033735,53.574,-0.351
033770,53.166,-0.524
033790,53.03,-0.483
033820,53.867,-0.433
033830,53.883,-0.433
033840,53.867,-0.433
033850,53.467,0.067
033851,53.475,0.152
033860,53.5,0.067
033870,53.667,0.117
033880,53.45,-0.2
033900,53.333,0.567
033910,53.093,-0.166
033920,53.083,0.267
033930,53.383,0.217
033940,53.1,0.317
033960,53.617,0.15
033961,53.567,0.117
033980,53.617,0.367
033990,53.567,0.833
034000,52.75,-4.8
034010,52.95,-4.567
034020,52.817,-4.633
034030,53,-4.083
034040,52.55,-4.067
034050,52.783,-4.733
034053,52.812,-4.124
034054,53.475,-1.004
034055,52.65,-1.783
034060,52.933,-3.933
034070,52.8,-4.117
034080,52.95,-3.417
034090,52.9,-3.583
034100,52.75,-3.467
034110,52.567,-3.717
034140,52.798,-2.668
034145,52.64,-2.306
034150,52.8,-2.683
034180,52.867,-2.533
034185,52.831,-1.328
034530,52.736,-0.649
034540,52.733,-0.667
034610,52.617,-0.483
034620,52.613,-0.476
034690,52.867,0.15
034700,52.883,0.183
034701,52.85,0.167
034820,52.648,0.551
034850,52.783,0.733
034870,52.85,0.767
034873,52.85,0.767
034875,51.62,-0.77
034880,52.95,1.133
034920,52.676,1.283
034925,52.683,1.283
034930,52.917,1.317
034940,52.933,1.317
034950,52.755,1.358
034960,52.683,1.683
034970,52.583,1.717
034980,52.8,1.833
034990,52.717,2.3
035010,52.417,-4
035020,52.133,-4.567
035030,52.35,-3.95
035031,52.083,-4.017
035040,52.383,-3.533
035050,52.333,-3.483
035051,52.383,-3.5
035070,52.067,-3.617
035077,52.683,1.283
035110,52.433,-3.117
035121,52.183,-2.983
035200,52.25,-2.883
035210,52.033,-2.85
035220,52.083,-2.8
035250,52.083,-2.3
035260,52.2,-2.217
035270,52.117,-2.3
035280,52.133,-2.033
035290,52.15,-2.033
035310,52.483,-1.933
035340,52.454,-1.748
035350,52.483,-1.683
035360,52.633,-0.567
035410,52.367,-1.483
035413,52.37,-1.48
035420,52.567,1.167
035430,52.05,0.55
035440,52.367,-1.333
035450,52.25,0.95
035460,52.45,1.15
035471,52.45,-1.25
035480,52.467,0.95
035490,52.5,1.067
035500,52.567,0.717
035510,52.317,1.233
035520,52.1,0.133
035530,52.5,-0.583
035540,52.567,-0.483
035570,52.067,-0.617
035571,52.067,-0.617
035573,52.072,-0.617
035580,52.217,-0.483
035590,52.1,-0.417
035600,52.217,-0.483
035610,52.25,0.767
035620,52.367,-0.217
035621,52.367,-0.217
035623,52.367,-0.217
035630,52.383,1.217
035660,52.357,-0.108
035661,55.682,-6.257
035671,52.1,-0.05
035710,52.2,0.183
035715,52.205,0.175
035770,52.3645,0.4845
035771,52.367,0.483
035773,52.367,0.483
035810,52.483,0.517
035830,52.413,0.5640000000000001
035831,52.4,0.567
035833,52.4,0.567
035860,52.333,0.767
035881,52.317,0.917
035900,52.127,0.956
035905,52.967,-0.983
035930,52.433,1.617
035951,52.083,1.4
035953,52.083,1.4
035961,52.133,1.433
035963,52.133,1.433
035980,52.15,1.6
035990,52.017,-0.267
036010,51.683,-5.167
036030,51.883,-5.117
036040,51.7,-5.05
036050,51.717,-4.367
036060,51.7,-4.667
036061,51.7,-4.667
036070,51.75,-4.517
036080,51.75,-4.517
036090,51.567,-3.983
036095,51.605,-4.068
036100,51.917,-3.317
036110,51.817,-3.867
036120,51.95,-3.7
036130,51.75,-3.333
036140,51.633,-3.3
036150,51.717,-3.467
036170,51.867,-3.483
036240,51.817,-2.683
036250,51.8,-2.7
036260,51.8,-2.617
036270,51.917,-2.583
036280,51.517,-2.583
036283,51.519,-2.591
036330,51.867,-2.217
036333,51.894,-2.167
036380,51.667,-2.05
036383,51.668,-2.057
036440,51.682,-1.79
036470,51.867,-1.683
036490,51.75,-1.584
036530,51.683,-1.317
036550,51.933,-1.25
036551,51.933,-1.25
036553,51.933,1.25
036570,51.617,-1.1
036580,51.616,-1.096
036584,51.439,-2.286
036600,51.683,-0.8
036720,51.553,-0.418
036731,51.883,-0.367
036733,51.875,-0.368
036740,51.683,-0.533
036800,51.8,-0.358
036830,51.885,0.235
036840,51.883,0.45
036880,51.967,0.5
036881,51.967,0.5
036883,51.967,0.5
036911,51.567,0.7
036913,51.571,0.696
036930,51.55,0.833
036940,51.55,0.833
036950,51.667,1.1
036960,51.85,1.283
036970,51.95,1.333
036980,51.517,1.383
036990,51.733,1.967
037000,51.5,-5
037010,51.017,-4.5
037020,51.167,-4.65
037030,51.017,-4.533
037031,51.033,-4.533
037040,50.983,-4.467
037060,51.217,-4.083
037061,51.217,-4.083
037070,51.087,-4.15
037090,51.2,-3.45
037100,51.083,-3.6
037110,51,-3.483
037120,51.2,-3.533
037150,51.397,-3.343
037155,51.4,-3.433
037160,51.405,-3.436
037170,51.483,-3.183
037241,51.383,-2.717
037243,51.383,-2.719
037260,51.467,-2.6
037400,51.505,-1.993
037430,51.2,-1.8
037435,51.383,-1.283
037440,51.3,-1.767
037450,51.25,-1.767
037460,51.152,-1.747
037480,51.067,-1.317
037490,51.15,-1.567
037590,51.25,-0.95
037610,51.234,-0.943
037630,51.383,-0.783
037640,51.383,-0.8
037660,51.283,-0.767
037661,51.283,0.033
037663,51.331,0.033
037670,51.083,-0.817
037680,51.276,-0.776
037683,51.505,0.055
037690,51.144,-0.229
037700,51.5,-0.117
037720,51.478,-0.461
037740,51.083,-0.217
037750,51.467,-0.317
037760,51.148,-0.19
037770,51.35,-0.117
037780,51.517,-0.117
037790,51.5,-0.117
037800,51.217,-0.133
037810,51.3,-0.083
037815,51.683,-0.417
037820,51.517,0.017
037830,51.5,-0.067
037840,51.467,0.3
037850,51.2,0.783
037860,51.433,0.383
037871,51.283,0.417
037890,51.183,0.633
037900,51.283,0.45
037910,51.45,0.75
037920,51.283,0.783
037930,51.2,1.017
037940,51.15,1.383
037950,51.083,1.017
037951,51.15,0.883
037960,51.133,1.35
037970,51.346000000000004,1.3395000000000001
037980,51.3,1.817
037990,51.217,1.6
038000,49.917,-6.283
038020,49.983,-6.317
038030,49.917,-6.3
038040,49.933,-6.3
038050,50.05,-6.067
038060,50.064,-5.709
038080,50.217,-5.317
038090,50.086,-5.256
038100,50.15,-5.067
038110,50.133,-5.033
038140,49.95,-5.183
038150,49.967,-5.2
038170,50.433,-5
038200,50.633,-4.6
038230,50.5,-4.667
038240,50.567,-4.483
038270,50.35,-4.117
038273,50.423,-4.106
038280,50.483,-4.1
038300,50.933,-3.983
038310,50.55,-4
038320,50.717,-4
038330,50.9,-3.8
038340,50.2,-3.717
038341,50.2,-3.717
038370,50.4,-3.483
038390,50.734,-3.414
038400,50.867,-3.233
038410,50.867,-3.25
038450,50.7,-3.1
038530,51.009,-2.639
038550,50.517,-2.433
038560,50.517,-2.45
038570,50.517,-2.45
038580,50.567,-2.45
038590,50.7,-1.983
038600,50.583,-1.967
038610,50.7,-1.667
038620,50.78,-1.843
038630,50.667,-1.583
038650,50.95,-1.357
038660,50.583,-1.3
038670,50.817,-1.217
038690,50.817,-1.3
038700,50.667,-0.95
038720,50.817,-0.917
038730,50.683,-1.533
038740,50.8,-1.217
038750,50.683,-1.45
038760,50.836,-0.297
038770,50.917,0.15
038790,50.817,-0.25
038793,50.817,-0.267
038800,50.783,0.05
038810,50.933,0.6
038820,50.9,0.317
038830,50.783,0.3
038840,50.867,0.333
038850,50.717,0.45
038860,50.867,0.633
038871,50.95,0.933
038873,50.956,0.939
038880,50.917,0.967
038900,49.9,-2.917
038915,49.706,-2.215
038940,49.435,-2.602
038950,49.208,-2.196
038960,49.2,-2.1
038980,51.017,1.4
039000,54.417,-8.083
039010,54.333,-7.6
039020,54.433,-8.05
039030,54.4,-7.65
039040,54.7,-7.583
039050,54.667,-7.317
039060,55.017,-7.233
039070,55.15,-6.933
039080,55.067,-7.017
039084,55.043,-7.161
039090,54.983,-6.6
039100,54.85,-6.7
039110,54.717,-6.817
039120,54.717,-6.517
039130,54.45,-6.567
039140,55.2,-6.667
039150,54.867,-6.45
039155,53.85,-6.1
039160,55.183,-6.167
039170,54.658,-6.216
039180,54.5,-6.333
039200,54.483,-6.1
039220,54.05,-6
039230,54.233,-6.5
039240,54.618,-5.873
039250,54.667,-5.583
039260,54.233,-5.617
039270,54.667,-5.667
039280,54.85,-5.8
039290,54.85,-5.733
039510,51.467,-9.417
039520,51.8,-8.25
039530,51.933,-10.25
039550,51.841,-8.491
039560,52.283,-6.483
039570,52.25,-6.333
039600,52.667,-7.267
039610,52.85,-6.9
039620,52.702,-8.925
039630,53.317,-9.9
039640,53.283,-9.017
039650,53.083,-7.883
039660,53.017,-8
039670,53.302,-6.451
039689,53.433,-6.25
039690,53.421,-6.27
039700,53.717,-8.983
039710,53.533,-7.367
039730,53.91,-8.818
039740,54.183,-7.233
039760,54.233,-10
039780,54.483,-8.233
039790,54.05,-7.3
039800,55.367,-7.333
040010,65.533,-24.35
040011,65.533,-24.467
040030,65.55,-24.017
040040,64.9,-23.933
040050,66.15,-23.25
040060,0,0
040070,65.867,-23.6
040100,64.8,-23.033
040130,65.083,-22.733
040131,66.058,-23.135
040140,63.817,-22.717
040170,66.1,-22.667
040180,63.967,-22.6
040230,66.417,-22.383
040250,65.45,-22.2
040260,64.817,-22.267
040270,65.233,-21.75
040300,64.13,-21.941
040310,65.983,-21.35
040340,64.617,-21.6
040380,63.867,-21.15
040400,64.2,-21.233
040410,65.283,-21.1
040420,64.25,-20.417
040440,63.833,-20.4
040450,65.667,-20.3
040480,63.424,-20.279
040500,64.067,-20.25
040530,65.7,-19.617
040550,65.45,-19.367
040560,64.867,-19.567
040580,63.417,-19.183
040590,66.183,-18.967
040620,63.5,-18.383
040630,65.66,-18.073
040640,63.783,-18.067
040650,66.533,-18.017
040655,65.641,-23.546
040680,64.933,-17.983
040710,66.2,-17.1
040720,63.883,-16.65
040730,65.633,-16.117
040750,65.367,-15.883
040770,66.45,-15.95
040800,64.8,-15.633
040810,66.25,-15.267
040820,64.296,-15.227
040831,66.35,-14.767
040850,65.75,-14.833
040860,64.267,-14.983
040870,65.9,-14.65
040890,65.283,-14.401
040910,65.033,-14.233
040920,64.65,-14.283
040970,65.267,-13.583
041010,65.5,-24.517
041030,65.6,-24
041040,64.9,-23.933
041090,66.05,-23.317
041100,72.283,-38.8
041150,65.7,-23.083
041200,63.85,-22.417
041230,66.417,-22.383
041240,64.05,-22.333
041260,64.35,-21.783
041270,66.167,-23.25
041300,64.133,-21.9
041310,65.983,-21.35
041370,65.683,-18.117
041400,63.85,-21.383
041450,65.667,-20.3
041460,63.433,-20.283
041490,65.4,-19.717
041540,64.083,-19.733
041560,64.867,-19.567
041600,64.583,-18.6
041620,64.4,-18.5
041650,66.533,-18.017
041660,64.317,-18.217
041680,64.933,-17.983
041700,63.517,-17.983
041750,66.51,-16.54
041760,64.933,-15.783
041800,64.233,-15.2
041830,66.383,-14.533
041930,65.217,-14.267
041950,65.28,-14
041960,64.8,-13.85
041970,65.267,-13.583
042000,76.5,-69
042010,77.467,-69.217
042020,76.531,-68.703
042021,68.717,-52.8
042022,69.233,-51.067
042023,70.733,-52.7
042024,66.95,-53.733
042025,72.783,-56.167
042030,76.633,-73
042040,65.417,-52.933
042050,77.483,-69.383
042070,81.683,-59.933
042080,74.033,-57.817
042090,72.77,-56.17
042100,72.783,-56.167
042110,72.783,-56.133
042120,70.683,-52.117
042130,70.733,-52.7
042140,70.683,-54.617
042160,69.217,-51.05
042163,69.217,-51.05
042170,68.817,-51.183
042180,69.333,-53.583
042200,68.7,-52.85
042210,69.233,-51.067
042215,77.467,-69.217
042240,68.717,-52.8
042280,67.783,-53.967
042300,66.917,-53.667
042310,67.017,-50.689
042340,66.95,-53.717
042350,66.633,-52.867
042361,66.567,-53.417
042400,65.4,-52.867
042410,65.417,-52.933
042420,65.017,-52.55
042500,64.167,-51.75
042520,63.7,-51.55
042530,62.567,-50.417
042540,64.2,-51.683
042600,62.017,-49.667
042605,61.983,-49.7
042610,61.233,-48.1
042630,61.183,-48.45
042660,60.75,-48.45
042700,61.161,-45.426
042720,60.717,-46.05
042730,60.717,-46.033
042740,60.8,-47.1
042800,60.917,-46.05
042801,60.9,-45.967
042830,60.133,-45.233
042850,59.983,-45.2
043010,83.65,-33.367
043050,82.15,-29.917
043100,81.6,-16.65
043120,81.6,-16.65
043130,80.65,-13.717
043200,76.767,-18.667
043300,74.3,-20.217
043311,74.3,-20.217
043350,73.483,-21.567
043380,72.25,-24.333
043390,70.483,-21.95
043400,70.417,-21.967
043410,70.75,-22.65
043490,68.15,-31.75
043500,67.783,-32.3
043510,67.783,-32.283
043600,65.6,-37.633
043610,65.583,-37.15
043650,65.567,-37.117
043730,64.783,-40.3
043800,62.417,-42.25
043810,61.8,-42
043820,61.933,-42.067
043900,60.033,-43.117
044160,72.583,-38.45
044180,72.583,-38.5
044360,77.502,-50.874
044520,69.496,-49.694
044580,69.565,-49.331
044640,66.481,-46.283
044850,65.983,-44.5
044880,66.467,-42.483
049999,72.47,-37.975
060050,62.1,-7.683
060080,61.533,-6.767
060090,61.4,-6.667
060100,62.064,-7.277
060110,62.017,-6.767
060120,62.317,-6.317
060160,55.5,7.867
060170,55.6,7.624
060190,56.933,8.633
060210,57.117,8.6
060220,55.72,4.8
060221,55.58,4.759
060222,55.531,5.004
060223,55.722,4.802
060224,56.344,4.272
060230,55.583,4.767
060240,57.069,8.705
060300,57.093,9.849
060310,57.183,9.95
060320,57.383,10.333
060330,57.6,9.967
060335,57.467,10.217
060340,57.504,10.229
060370,57.783,10.733
060410,57.733,10.633
060430,57.4,10.517
060440,56.983,10.317
060450,57.267,10.317
060470,57.467,11.417
060480,56.717,10.117
060490,56.567,10.1
060520,56.7,8.217
060530,57,9.3
060540,56.383,8.433
060546,55.509,7.875
060550,56.367,8.117
060560,56.383,8.667
060580,56,8.15
060590,56.05,8.1
060600,56.297,9.125
060620,56.55,9.173
060630,56.9,9.167
060640,56.367,8.583
060650,56.75,9.5
060660,55.99,8.354
060680,56.1,9.183
060690,56.5,9.567
060700,56.3,10.619
060710,56.45,10.967
060720,56.3,10.133
060730,56.1,10.517
060740,56.083,10.133
060750,56.167,10.217
060760,56.333,10.05
060780,56.7,11.55
060790,56.717,11.517
060800,55.526,8.553
060810,55.55,8.083
060820,55.967,8.633
060840,56.183,9.033
060860,55.583,8.25
060870,56.75,11.9
060890,55.5,8.4
060930,55.3,8.667
060960,55.183,8.567
060990,55.083,8.567
060994,55.583,8.25
061000,55.7,9.2
061020,55.867,9.783
061040,55.74,9.152
061060,55.917,9.917
061070,55.567,7.333
061080,55.436,9.331
061090,55.467,9.117
061100,55.226,9.264
061110,55.3,9.8
061150,54.9,8.833
061160,54.9,9.167
061180,54.964,9.792
061190,54.85,9.983
061200,55.477,10.331
061230,55.25,9.883
061240,55.017,10.567
061245,55.083,11.783
061260,55.317,10.433
061280,55.517,9.767
061310,55.767,10.55
061350,55.317,11.383
061360,55.25,11.333
061370,55.867,10.933
061380,54.817,11
061390,54.733,10.733
061400,54.817,11.133
061410,54.833,11.333
061420,54.833,10.967
061430,54.699,11.44
061440,0,0
061441,54.7,11.45
061443,54.7,11.433
061470,54.883,12.183
061490,54.567,11.95
061500,55.083,11.783
061510,55.167,11.133
061520,55.35,11.683
061530,55.383,11.683
061540,55.2,11.867
061560,55.733,11.6
061580,55.667,11.1
061590,55.75,10.867
061600,55.767,12.343
061610,55.983,11.867
061620,56.033,12.633
061640,56.2,11.717
061641,55.717,12.383
061650,56.2,11.717
061655,55.583,12.133
061680,56.117,12.35
061690,56.017,11.283
061700,55.586,12.131
061730,55.283,12.45
061740,55.4,12.15
061790,54.95,12.533
061800,55.618,12.656
061810,55.767,12.533
061830,55.533,12.717
061840,55.717,12.567
061860,55.683,12.55
061880,55.883,12.417
061900,55.063,14.76
061910,55.317,15.183
061930,55.3,14.767
061960,55.017,15.067
061970,55.05,15.1
061990,55,15.083
062000,52.033,4.35
062010,54.317,2.933
062030,52.367,3.35
062040,53.267,3.633
062050,55.417,3.817
062060,54.117,4.017
062070,53.617,4.967
062080,53.5,5.95
062090,52.467,4.517
062100,52.167,4.433
062110,53.817,2.95
062120,52.917,4.15
062200,53.083,4.75
062250,52.467,4.567
062290,53,4.717
062300,52.967,4.75
062350,52.923,4.781
062390,54.85,4.733
062400,52.309,4.764
062410,52.417,4.867
062420,53.25,4.917
062440,52.65,5.05
062470,52.417,4.55
062480,52.633,5.167
062490,52.65,4.983
062500,53.367,5.217
062510,53.4,5.35
062520,53.217,3.217
062530,56.383,2.05
062540,52.267,4.3
062550,61.233,1.15
062570,52.5,4.6
062580,52.65,5.4
062600,52.1,5.183
062650,52.127,5.276
062670,52.9,5.383
062680,52.533,5.433
062690,52.46,5.527
062691,56.4,2.067
062692,52,3.283
062693,51.45,3.6
062694,51.933,3.667
062695,53.217,3.217
062696,52.267,4.3
062697,61.233,1.15
062700,53.229,5.761
062710,52.883,5.35
062720,52.617,5.85
062721,52.617,5.85
062730,52.7,5.883
062750,52.061,5.873
062770,53.417,6.2
062780,52.433,6.267
062790,52.733,6.573
062800,53.12,6.579
062830,52.067,6.65
062850,53.567,6.4
062860,53.2,7.15
062900,52.27,6.874
063000,51.65,2.567
063080,51.383,3.383
063100,51.45,3.6
063110,51.367,3.667
063120,51.767,3.617
063130,51.5,3.25
063150,51.433,4.017
063160,51.65,3.7
063190,51.233,3.867
063200,51.933,3.667
063210,52,3.283
063230,51.533,3.883
063240,51.6,4
063250,51.65,3.933
063300,51.983,4.1
063310,51.483,4.2
063400,51.449,4.342
063401,51.45,4.333
063430,51.9,4.317
063440,51.957,4.437
063480,51.967,4.933
063500,51.567,4.932
063560,51.85,5.133
063700,51.45,5.375
063750,51.656,5.709
063770,51.2,5.767
063790,50.8,5.717
063800,50.912,5.77
063850,51.55,5.933
063910,51.5,6.2
064000,51.09,2.653
064040,51.4,2.433
064070,51.199,2.862
064080,51.233,2.917
064100,51.35,3.2
064140,50.9,3.117
064160,50.817,3.2
064180,51.35,3.2
064280,50.933,3.667
064310,51.183,3.8
064320,50.576,3.831
064324,50.633,5.45
064325,50.5,3.98
064340,50.983,3.817
064390,51.083,4.517
064470,50.8,4.35
064480,50.9,4.5
064490,50.459,4.454
064494,50.467,-6.217
064500,51.189,4.46
064505,50.883,4.517
064510,50.901,4.484
064511,49.892,5.224
064514,50.917,4.483
064520,51.333,4.5
064550,50.1,4.6
064560,50.243,4.646
064580,50.759,4.768
064590,50.583,4.683
064620,51.395,4.96
064630,50.783,4.95
064640,51.217,5.033
064650,51,5.067
064700,50.792,5.202
064720,50.2,5.25
064730,50.267,5.25
064740,49.917,5.367
064760,50.036,5.404
064765,50.033,5.4
064770,50.917,5.45
064780,50.637,5.443
064785,50.633,5.45
064790,51.168,5.47
064800,49.6,5.483
064810,50.933,5.5
064840,49.617,5.583
064900,50.483,5.917
064901,50.933,3.65
064940,50.517,6.067
064950,50.5,6.1
064960,50.467,6.183
065850,50.05,6.017
065890,49.65,6.133
065900,49.627,6.212
065970,49.8,6.45
065985,49.85,5.25
066000,47.567,7.683
066010,47.55,7.583
066020,47.35,7.35
066040,47,6.95
066045,47.084,6.793
066050,47.133,7.067
066060,47.05,7.067
066080,47.05,6.983
066090,46.55,7.017
066099,47.399,8.648
066100,46.817,6.95
066110,45.933,8.283
066120,47.083,6.8
066130,47.092,8.305
066140,46.743,8.11
066160,47.433,6.95
066170,46.983,6.617
066180,46.733,6.567
066190,46.833,6.583
066200,47.683,8.617
066210,47.6,9.283
066230,47.65,9.017
066240,47.683,8.467
066250,46.767,7.117
066260,47.367,7.983
066270,46.483,7.133
066280,46.75,7.267
066300,46.917,7.5
066303,46.914,7.497
066304,46.534,9.884
066310,46.983,7.467
